1020,20,1024,"Lecture","W","06:00 PM-08:45 PM","PAGE, F. J.",40,24
1020,70,1024,"Lecture","M","06:00 PM-08:45 PM","TYLER, D.",40,21
3020,1,1024,"Lecture","T,H","10:45 AM-12:05 PM","WILLIGAN, J. D.",60,61
3020,70,1024,"Lecture","W","06:00 PM-08:45 PM","HOSSAIN, S.",40,32
3030,1,1024,"Lecture","M,W,F","12:55 PM-01:45 PM","JANG, Y. S.",60,36
3030,2,1024,"Lecture","T,H","09:10 AM-10:30 AM","GUBIN, O. I.",40,35
3030,70,1024,"Lecture","T","06:00 PM-08:45 PM","KOSTUCHENKO, O. A.",40,21
3111,2,1024,"Lecture","T,H","10:45 AM-12:05 PM","TIMBERLAKE, M. F.",60,56
3112,1,1024,"Lecture","M,W,F","08:35 AM-09:25 AM","KENTOR, J. D.",40,33
3112,2,1024,"Lecture","M,W,F","10:45 AM-11:35 AM","KENTOR, J. D.",40,37
3112,3,1024,"Lecture","T,H","09:10 AM-10:30 AM","KUO, W. H.",50,28
3112,70,1024,"Lecture","H","06:00 PM-09:30 PM","ALLEN, T. D.",40,42
3140,2,1024,"Lecture","T,H","12:25 PM-01:45 PM","GUBIN, O. I.",60,32
3140,3,1024,"Lecture","M,W,F","09:40 AM-11:35 AM","SHARDA, B. D.",60,32
3140,10,1024,"Lecture","M","06:00 PM-08:45 PM","GUBIN, O. I.",40,22
3337,1,1024,"Lecture","M,W,F","08:35 AM-09:25 AM","GOODMAN, M. N.",50,44
3337,2,1024,"Lecture","M,W,F","10:45 AM-11:35 AM","GOODMAN, M. N.",50,48
3365,70,1024,"Lecture","W","06:00 PM-08:45 PM","TYLER, D.",40,43
3380,1,1024,"Lecture","T,H","12:25 PM-01:45 PM","GOODMAN, M. N.",90,85
3380,20,1024,"Lecture","M","06:00 PM-08:45 PM","GOODMAN, M. N.",40,27
3431,10,1024,"Lecture","W","06:00 PM-08:45 PM","KOSTUCHENKO, O. A.",60,29
3433,1,1024,"Lecture","M,W,F","09:40 AM-10:30 AM","JANG, Y. S.",40,30
3438,1,1024,"Lecture","M,W,F","11:50 AM-12:40 PM","KOWALESKI-JONES, L.",50,45
3438,20,1024,"Lecture","H","06:00 PM-08:45 PM","KOSTUCHENKO, O. A.",40,20
3450,1,1024,"Lecture","T,H","07:30 AM-08:50 AM","BEAN, L. L.",60,58
3471,20,1024,"Lecture","T","06:00 PM-08:45 PM","KEARIN, T.",40,17
3473,1,1024,"Lecture","M,W,F","08:35 AM-10:30 AM","COLLETTE, J. P.",50,44
3473,2,1024,"Lecture","M,W,F","11:50 AM-01:45 PM","COLLETTE, J. P.",56,35
3560,1,1024,"Lecture","T,H","09:10 AM-10:30 AM","MARTINEZ, T. A.",99,81
3560,70,1024,"Lecture","T","06:00 PM-08:45 PM","HOSSAIN, I.",40,44
3561,1,1024,"Lecture","T,H","10:45 AM-12:05 PM","MELTON, H. C.",60,65
3561,2,1024,"Lecture","M,W,F","11:50 AM-12:40 PM","ALLEN, T. D.",60,37
3561,70,1024,"Lecture","W","07:00 PM-09:30 PM","BENCH, L. L.",60,32
3562,1,1024,"Lecture","T,H","02:00 PM-03:20 PM","MELTON, H. C.",60,66
3562,20,1024,"Lecture","H","06:00 PM-08:45 PM","KEARIN, T.",40,16
3563,70,1024,"Lecture","H","06:00 PM-08:45 PM","HOSSAIN, I.",40,42
3593,1,1024,"Independent Study","TBA","TBA","BENCH, L. L.",30,15
3950,1,1024,"Independent Study","TBA","TBA","RHODEWALT, F.",5,1
3951,1,1024,"Independent Study","TBA","TBA","RHODEWALT, F.",5,1
3951,5,1024,"Independent Study","TBA","TBA","SHARDA, B. D.",5,1
3952,1,1024,"Independent Study","TBA","TBA","RHODEWALT, F.",5,0
3965,10,1024,"Lecture","M","06:00 PM-08:45 PM","HINES, M. E.",60,48
4999,1,1024,"Honors Thesis Project","TBA","TBA","RHODEWALT, F.",5,0
1010,2,1028,"Lecture","M,W,F","12:55 PM-01:45 PM","RIGBY, B. D.",200,197
1010,3,1028,"Lecture","T,H","07:30 AM-08:50 AM","RIGBY, B. D.",60,66
1010,10,1028,"Lecture","T","06:00 PM-08:45 PM","RIGBY, B. D.",75,75
1010,20,1028,"Lecture","H","06:00 PM-08:45 PM","KEARIN, T.",40,34
1010,70,1028,"Lecture","W","06:00 PM-08:45 PM","TYLER, D.",50,46
1020,1,1028,"Lecture","T,H","07:30 AM-08:50 AM","WILLIGAN, J. D.",60,54
1020,2,1028,"Lecture","M,W,F","11:50 AM-12:40 PM","PAGE, F. J.",60,61
3020,2,1028,"Lecture","T,H","10:45 AM-12:05 PM","WILLIGAN, J. D.",60,64
3020,10,1028,"Lecture","W","06:00 PM-08:45 PM","HOSSAIN, S.",60,50
3030,2,1028,"Lecture","T,H","12:25 PM-01:45 PM","JANG, Y. S.",60,51
3030,20,1028,"Lecture","W","06:00 PM-08:45 PM","KOSTUCHENKO, O. A.",35,17
3111,1,1028,"Lecture","M,W,F","09:40 AM-10:30 AM","ALLEN, T. D.",60,56
3111,2,1028,"Lecture","T,H","09:10 AM-10:30 AM","ALLEN, T. D.",60,53
3111,10,1028,"Lecture","W","06:00 PM-08:45 PM","ALLEN, T. D.",60,54
3112,1,1028,"Lecture","M,W,F","09:40 AM-10:30 AM","KUO, W. H.",60,34
