,Semester,SNum,Days,CurrentEnroll,Status_Instructor,LowerDiv,Year,Location,Time2,Days2,CNum,Area,CredHours,NumAttributes,CrossList,Req,s2,SYear
1120,spring,70,W,36,A,0,2007,sandy,Evening,1,3337,DV,3,2,1,0,1,2007.1
1121,spring,1,"T,H",48,P,0,2007,main,Morning,2,3365,DV,3,2,1,0,1,2007.1
1122,spring,20,W,27,A,0,2007,bountiful,Evening,1,3380,DV,3,1,1,0,1,2007.1
1123,spring,1,TBA,6,P,0,2007,main,,2,3393,DV,3,0,0,0,1,2007.1
1124,spring,1,"T,H",7,P,0,2007,main,Afternoon,2,3433,Global,3,0,0,0,1,2007.1
1125,spring,1,"M,W,F",29,G,0,2007,main,Morning,3,3436,Global,3,0,0,0,1,2007.1
1126,spring,20,T,17,A,0,2007,bountiful,Evening,1,3560,Crim,3,0,0,0,1,2007.1
1127,spring,1,"T,H",63,P,0,2007,main,Morning,2,3561,Crim,3,0,0,0,1,2007.1
1128,spring,10,H,54,A,0,2007,main,Evening,1,3561,Crim,3,0,0,0,1,2007.1
1129,spring,20,T,9,A,0,2007,bountiful,Evening,1,3561,Crim,3,0,0,0,1,2007.1
1130,spring,1,"T,H",70,P,0,2007,main,Morning,2,3562,Crim,3,0,0,0,1,2007.1
1131,spring,1,"T,H",78,P,0,2007,main,Afternoon,2,3563,Crim,3,0,0,0,1,2007.1
1132,spring,70,M,35,A,0,2007,sandy,Evening,1,3564,Crim,3,0,0,0,1,2007.1
1133,spring,1,TBA,15,A,0,2007,main,,2,3593,Crim,3,0,0,0,1,2007.1
1134,spring,1,"M,W,F",36,A,0,2007,main,Morning,3,3638,Pop,3,0,1,0,1,2007.1
1135,spring,10,M,41,A,0,2007,main,Evening,1,3638,Pop,3,0,1,0,1,2007.1
1136,spring,1,"M,W,F",28,P,0,2007,main,Morning,3,3650,Pop,3,3,0,0,1,2007.1
1137,spring,1,"M,W,F",15,P,0,2007,main,Morning,3,3671,Pop,3,0,1,0,1,2007.1
1138,spring,70,M,23,A,0,2007,sandy,Evening,1,3671,Pop,3,0,1,0,1,2007.1
1139,spring,1,"M,W,F",42,P,0,2007,main,Morning,3,3673,Pop,3,2,0,0,1,2007.1
1140,spring,1,TBA,0,P,0,2007,main,,2,3950,,NA,NA,NA,NA,1,2007.1
1141,spring,1,TBA,0,P,0,2007,main,,2,3951,,NA,NA,NA,NA,1,2007.1
1142,spring,1,TBA,0,P,0,2007,main,,2,3952,,NA,NA,NA,NA,1,2007.1
1143,spring,10,W,49,A,0,2007,main,Evening,1,3965,,NA,NA,NA,NA,1,2007.1
1144,spring,1,TBA,0,P,0,2007,main,,2,4877,,NA,NA,NA,NA,1,2007.1
1145,spring,1,TBA,1,P,0,2007,main,,2,4999,,NA,NA,NA,NA,1,2007.1
1146,spring,1,"T,H",0,A,0,2007,main,Afternoon,2,5965,,NA,NA,NA,NA,1,2007.1
1147,spring,1,"M,W,F",57,G,0,2005,main,Morning,3,3030,None,3,0,0,0,1,2005.1
1148,spring,2,"T,H",38,A,0,2005,main,Morning,2,3030,None,3,0,0,0,1,2005.1
1149,spring,70,T,19,A,0,2005,sandy,Evening,1,3030,None,3,0,0,0,1,2005.1
1150,spring,1,"M,W,F",51,P,0,2005,main,Morning,3,3111,None,3,0,0,1,1,2005.1
1151,spring,2,"T,H",58,P,0,2005,main,Morning,2,3111,None,3,0,0,1,1,2005.1
1152,spring,70,H,40,A,0,2005,sandy,Evening,1,3111,None,3,0,0,1,1,2005.1
1153,spring,1,"M,W,F",29,P,0,2005,main,Morning,3,3112,None,4,2,0,1,1,2005.1
1154,spring,2,"T,H",48,P,0,2005,main,Morning,2,3112,None,4,2,0,1,1,2005.1
1155,spring,3,"M,W,F",48,P,0,2005,main,Morning,3,3112,None,4,2,0,1,1,2005.1
1156,spring,20,W,33,G,0,2005,bountiful,Evening,1,3112,None,4,2,0,1,1,2005.1
1157,spring,1,"M,W,F",48,A?,0,2005,main,Morning,3,3140,None,3,0,0,1,1,2005.1
1158,spring,2,"T,H",46,P,0,2005,main,Morning,2,3140,None,3,0,0,1,1,2005.1
1159,spring,70,T,36,P,0,2005,sandy,Evening,1,3140,None,3,0,0,1,1,2005.1
1160,spring,1,H,22,P,0,2005,main,Afternoon,1,3200,DV,4,1,0,0,1,2005.1
1161,spring,1,"T,H",35,P,0,2005,main,Morning,2,3334,DV,3,0,0,0,1,2005.1
1162,spring,1,"M,W,F",57,A,0,2005,main,Morning,3,3337,DV,3,2,1,0,1,2005.1
1163,spring,20,M,37,A,0,2005,bountiful,Evening,1,3337,DV,3,2,1,0,1,2005.1
1164,spring,1,"M,W,F",270,G,1,2004,main,Morning,3,1010,None,4,0,0,1,1,2004.1
1165,spring,1,"T,H",58,P,0,2005,main,Afternoon,2,3380,DV,3,1,1,0,1,2005.1
1166,spring,1,"M,W,F",53,A,0,2005,main,Morning,3,3438,,NA,NA,NA,NA,1,2005.1
1167,spring,70,M,40,A,0,2005,sandy,Evening,1,3438,,NA,NA,NA,NA,1,2005.1
1168,spring,1,"T,H",54,P,0,2005,main,Morning,2,3450,,NA,NA,NA,NA,1,2005.1
1169,spring,1,"M,W,F",33,P,0,2005,main,Morning,3,3471,,NA,NA,NA,NA,1,2005.1
1170,spring,1,T,62,A,0,2005,main,Evening,1,3473,,NA,NA,NA,NA,1,2005.1
1171,spring,90,TBA,87,G,1,2011,online,,2,1015,None,2,0,0,1,1,2011.1
1172,spring,10,W,48,A,0,2004,main,Evening,1,3030,None,3,0,0,0,1,2004.1
1173,spring,1,"T,H",62,P,0,2004,main,Morning,2,3111,None,3,0,0,1,1,2004.1
1174,spring,70,H,37,A,0,2004,sandy,Evening,1,3111,None,3,0,0,1,1,2004.1
1175,spring,1,"M,W,F",24,P,0,2004,main,Morning,3,3112,None,4,2,0,1,1,2004.1
1176,spring,2,"M,W,F",42,P,0,2004,main,Morning,3,3112,None,4,2,0,1,1,2004.1
1177,spring,3,"T,H",26,P,0,2004,main,Morning,2,3112,None,4,2,0,1,1,2004.1
1178,spring,4,"T,H",32,P,0,2004,main,Morning,2,3112,None,4,2,0,1,1,2004.1
1179,spring,1,"M,W,F",49,A,0,2004,main,Morning,3,3140,None,3,0,0,1,1,2004.1
1180,spring,2,"T,H",47,A?,0,2004,main,Morning,2,3140,None,3,0,0,1,1,2004.1
1181,spring,70,W,41,A,0,2004,sandy,Evening,1,3140,None,3,0,0,1,1,2004.1
1182,spring,1,H,32,P,0,2004,main,Afternoon,1,3200,DV,4,1,0,0,1,2004.1
1183,spring,1,"M,W,F",37,A,0,2004,main,Morning,3,3337,DV,3,2,1,0,1,2004.1
1184,spring,2,"M,W,F",41,A,0,2004,main,Morning,3,3337,DV,3,2,1,0,1,2004.1
1185,spring,1,"T,H",49,P,0,2004,main,Morning,2,3365,DV,3,2,1,0,1,2004.1
1186,spring,10,T,54,P,0,2004,main,Evening,1,3380,DV,3,1,1,0,1,2004.1
1187,spring,1,"M,W,F",62,A,0,2004,main,Morning,3,3431,,NA,NA,NA,NA,1,2004.1
1188,spring,1,"M,W,F",34,P,0,2004,main,Morning,3,3433,Global,3,0,0,0,1,2004.1
1189,spring,1,"T,H",21,P,0,2004,main,Morning,2,3435,Global,3,0,0,0,1,2004.1
1190,spring,1,"M,W,F",58,A,0,2004,main,Morning,3,3438,,NA,NA,NA,NA,1,2004.1
1191,spring,70,M,38,A,0,2004,sandy,Evening,1,3438,,NA,NA,NA,NA,1,2004.1
1192,spring,1,"T,H",44,G,0,2011,main,Morning,2,3436,Global,3,0,0,0,1,2011.1
1193,spring,90,TBA,77,A,0,2011,online,,2,3440,Global,3,0,0,0,1,2011.1
1194,spring,70,T,7,G,0,2011,sandy,Evening,1,3480,Global,3,1,1,0,1,2011.1
1195,spring,1,"T,H",47,G,0,2011,main,Morning,2,3560,Crim,3,0,0,0,1,2011.1
1196,spring,1,"T,H",57,A,0,2011,main,Morning,2,3561,Crim,3,0,0,0,1,2011.1
1197,spring,90,TBA,67,P,0,2011,online,,2,3561,Crim,3,0,0,0,1,2011.1
1198,spring,90,TBA,67,A,0,2011,online,,2,3562,Crim,3,0,0,0,1,2011.1
1199,spring,1,"T,H",64,P,0,2011,main,Morning,2,3565,Crim,3,0,1,0,1,2011.1
1200,spring,1,"M,W,F",125,A,1,2008,main,Morning,3,1010,None,4,0,0,1,1,2008.1
1201,spring,2,"T,H",93,A,1,2008,main,Morning,2,1010,None,4,0,0,1,1,2008.1
1202,spring,3,"T,H",109,G,1,2008,main,Morning,2,1010,None,4,0,0,1,1,2008.1
1203,spring,70,H,35,A,1,2008,sandy,Evening,1,1010,None,4,0,0,1,1,2008.1
1204,spring,90,TBA,38,G,1,2008,online,,2,1015,None,2,0,0,1,1,2008.1
1205,spring,1,"M,W,F",27,G,1,2008,main,Morning,3,1020,None,3,0,0,0,1,2008.1
1206,spring,2,"T,H",65,P,1,2008,main,Morning,2,1020,None,3,0,0,0,1,2008.1
1207,spring,1,"M,W,F",32,G,0,2008,main,Morning,3,3020,None,3,0,0,0,1,2008.1
1208,spring,5,TBA,1,P,0,2011,main,,2,3950,,NA,NA,NA,NA,1,2011.1
1209,spring,1,TBA,0,P,0,2011,main,,2,3951,,NA,NA,NA,NA,1,2011.1
1210,spring,1,TBA,0,P,0,2011,main,,2,3952,,NA,NA,NA,NA,1,2011.1
1211,spring,10,H,2,P,0,2011,main,Evening,1,3965,,NA,NA,NA,NA,1,2011.1
1212,spring,1,TBA,3,P,0,2011,main,,2,4693,,NA,NA,NA,NA,1,2011.1
1213,spring,4,TBA,2,G,0,2011,main,,2,4693,,NA,NA,NA,NA,1,2011.1
1214,spring,5,TBA,1,P,0,2011,main,,2,4693,,NA,NA,NA,NA,1,2011.1
1215,spring,6,TBA,3,G,0,2011,main,,2,4693,,NA,NA,NA,NA,1,2011.1
1216,spring,7,TBA,2,P,0,2011,main,,2,4693,,NA,NA,NA,NA,1,2011.1
1217,spring,8,TBA,2,P,0,2011,main,,2,4693,,NA,NA,NA,NA,1,2011.1
1218,spring,1,TBA,0,P,0,2011,main,,2,4877,,NA,NA,NA,NA,1,2011.1
1219,spring,1,TBA,1,P,0,2011,main,,2,4999,,NA,NA,NA,NA,1,2011.1
1220,spring,90,TBA,1,A,0,2011,online,,2,5965,,NA,NA,NA,NA,1,2011.1
1221,spring,1,"M,W",46,A,0,2014,main,Afternoon,2,3510,Crim,3,0,0,0,1,2014.1
1222,spring,1,"T,H",105,P,0,2014,main,Afternoon,2,3560,Crim,3,0,0,0,1,2014.1
1223,spring,90,TBA,91,P,0,2014,online,,2,3561,Crim,3,0,0,0,1,2014.1
1224,spring,90,TBA,35,A,0,2014,online,,2,3562,Crim,3,0,0,0,1,2014.1
1225,spring,1,"T,H",73,P,0,2014,main,Morning,2,3565,Crim,3,0,1,0,1,2014.1
1226,spring,90,TBA,81,A,0,2014,online,,2,3569,Crim,3,0,0,0,1,2014.1
1227,spring,10,W,37,A,0,2014,main,Evening,1,3570,,NA,NA,NA,NA,1,2014.1
1228,spring,1,TBA,19,A,0,2014,main,,2,3593,Crim,3,0,0,0,1,2014.1
1229,spring,70,W,3,P,0,2014,sandy,Evening,1,3638,Pop,3,0,1,0,1,2014.1
1230,spring,90,TBA,124,G,0,2014,online,,2,3650,Pop,3,3,0,0,1,2014.1
1231,spring,1,"T,H",14,P,0,2014,main,Morning,2,3671,Pop,3,0,1,0,1,2014.1
1232,spring,2,"T,H",3,P,0,2014,main,Morning,2,3671,Pop,3,0,1,0,1,2014.1
1233,spring,90,TBA,107,P,0,2014,online,,2,3673,Pop,3,2,0,0,1,2014.1
1234,spring,1,"M,W,F",8,G,0,2014,main,Morning,3,3741,Global,3,1,0,0,1,2014.1
1235,spring,1,"M,W,F",13,P,0,2014,main,Morning,3,3769,DV,3,1,0,0,1,2014.1
1236,spring,1,TBA,0,P,0,2014,main,,2,3950,,NA,NA,NA,NA,1,2014.1
1237,spring,3,TBA,1,P,0,2014,main,,2,3950,,NA,NA,NA,NA,1,2014.1
1238,spring,5,TBA,0,P,0,2014,main,,2,3950,,NA,NA,NA,NA,1,2014.1
1239,spring,6,TBA,0,P,0,2014,main,,2,3950,,NA,NA,NA,NA,1,2014.1
1240,spring,7,TBA,0,P,0,2014,main,,2,3950,,NA,NA,NA,NA,1,2014.1
1241,spring,70,W,22,A,0,2008,sandy,Evening,1,3638,Pop,3,0,1,0,1,2008.1
1242,spring,1,"M,W,F",35,P,0,2008,main,Morning,3,3650,Pop,3,3,0,0,1,2008.1
1243,spring,1,"T,H",20,P,0,2008,main,Morning,2,3671,Pop,3,0,1,0,1,2008.1
1244,spring,70,M,11,A,0,2008,sandy,Evening,1,3671,Pop,3,0,1,0,1,2008.1
1245,spring,1,"T,H",60,P,0,2008,main,Morning,2,3673,Pop,3,2,0,0,1,2008.1
1246,spring,1,"T,H",49,P,0,2008,main,Morning,2,3741,Global,3,1,0,0,1,2008.1
1247,spring,1,TBA,0,P,0,2008,main,,2,3950,,NA,NA,NA,NA,1,2008.1
1248,spring,1,TBA,0,P,0,2008,main,,2,3951,,NA,NA,NA,NA,1,2008.1
1249,spring,1,TBA,0,P,0,2008,main,,2,3952,,NA,NA,NA,NA,1,2008.1
1250,spring,3,TBA,2,A,0,2008,main,,2,3952,,NA,NA,NA,NA,1,2008.1
1251,spring,1,TBA,0,P,0,2008,main,,2,4877,,NA,NA,NA,NA,1,2008.1
1252,spring,1,TBA,0,P,0,2008,main,,2,4999,,NA,NA,NA,NA,1,2008.1
1253,spring,7,TBA,1,P,0,2014,main,,2,4693,,NA,NA,NA,NA,1,2014.1
1254,spring,8,TBA,2,G,0,2014,main,,2,4693,,NA,NA,NA,NA,1,2014.1
1255,spring,1,"M,W,F",256,G,1,2005,main,Morning,3,1010,None,4,0,0,1,1,2005.1
1256,spring,2,"M,W,F",183,A,1,2005,main,Morning,3,1010,None,4,0,0,1,1,2005.1
1257,spring,3,"T,H",60,A,1,2005,main,Morning,2,1010,None,4,0,0,1,1,2005.1
1258,spring,4,"M,W,F",36,A,1,2005,main,Morning,3,1010,None,4,0,0,1,1,2005.1
1259,spring,10,H,53,G,1,2005,main,Evening,1,1010,None,4,0,0,1,1,2005.1
1260,spring,20,H,30,A,1,2005,bountiful,Evening,1,1010,None,4,0,0,1,1,2005.1
1261,spring,70,M,39,A,1,2005,sandy,Evening,1,1010,None,4,0,0,1,1,2005.1
1262,spring,1,"M,W,F",38,G,1,2005,main,Morning,3,1020,None,3,0,0,0,1,2005.1
1263,spring,2,"T,H",64,A,1,2005,main,Morning,2,1020,None,3,0,0,0,1,2005.1
1264,spring,20,T,13,A,1,2005,bountiful,Evening,1,1020,None,3,0,0,0,1,2005.1
1265,spring,1,"T,H",31,P,0,2005,main,Morning,2,3020,None,3,0,0,0,1,2005.1
1266,spring,2,"T,H",58,P,0,2005,main,Morning,2,3020,None,3,0,0,0,1,2005.1
1267,spring,70,W,32,A,0,2005,sandy,Evening,1,3020,None,3,0,0,0,1,2005.1
1268,spring,1,"T,H",38,P,0,2006,main,Afternoon,2,3473,,NA,NA,NA,NA,1,2006.1
1269,spring,2,"T,H",54,P,0,2006,main,Morning,2,3473,,NA,NA,NA,NA,1,2006.1
1270,spring,1,"T,H",60,P,0,2006,main,Morning,2,3560,Crim,3,0,0,0,1,2006.1
1271,spring,10,H,44,A,0,2006,main,Evening,1,3560,Crim,3,0,0,0,1,2006.1
1272,spring,1,"M,W,F",54,P,0,2012,main,Morning,3,3140,None,3,0,0,1,1,2012.1
1273,spring,90,TBA,82,A,0,2012,online,,2,3140,None,3,0,0,1,1,2012.1
1274,spring,1,H,22,P,0,2012,main,Morning,1,3200,DV,4,1,0,0,1,2012.1
1275,spring,1,"M,W,F",45,P,0,2012,main,Morning,3,3337,DV,3,2,1,0,1,2012.1
1276,spring,1,"M,W,F",12,G,0,2012,main,Morning,3,3365,DV,3,2,1,0,1,2012.1
1277,spring,90,TBA,45,A,0,2012,online,,2,3365,DV,3,2,1,0,1,2012.1
1278,spring,1,"M,W",31,G,0,2012,main,Morning,2,3380,DV,3,1,1,0,1,2012.1
1279,spring,1,TBA,11,G,0,2012,main,,2,3393,DV,3,0,0,0,1,2012.1
1280,spring,1,"T,H",21,G,0,2012,main,Morning,2,3435,Global,3,0,0,0,1,2012.1
1281,spring,70,T,9,G,0,2012,sandy,Evening,1,3436,Global,3,0,0,0,1,2012.1
1282,spring,90,TBA,77,A,0,2012,online,,2,3440,Global,3,0,0,0,1,2012.1
1283,spring,90,TBA,66,G,0,2012,online,,2,3480,Global,3,1,1,0,1,2012.1
1284,spring,1,"T,H",66,P,0,2012,main,Afternoon,2,3560,Crim,3,0,0,0,1,2012.1
1285,spring,10,W,54,A,0,2005,main,Evening,1,3365,DV,3,2,1,0,1,2005.1
1286,spring,10,T,27,A,0,2012,main,Evening,1,3562,Crim,3,0,0,0,1,2012.1
1287,spring,1,"T,H",66,P,0,2012,main,Morning,2,3565,Crim,3,0,1,0,1,2012.1
1288,spring,1,"M,W,F",205,P,1,2011,main,Morning,3,1010,None,4,0,0,1,1,2011.1
1289,spring,2,"T,H",261,P,1,2011,main,Morning,2,1010,None,4,0,0,1,1,2011.1
1290,spring,20,T,22,A,1,2011,bountiful,Evening,1,1010,None,4,0,0,1,1,2011.1
1291,spring,90,TBA,131,A,1,2011,online,,2,1010,None,4,0,0,1,1,2011.1
1292,spring,1,"T,H",94,P,0,2012,main,Morning,2,3650,Pop,3,3,0,0,1,2012.1
1293,spring,90,TBA,76,A,1,2011,online,,2,1020,None,3,0,0,0,1,2011.1
1294,spring,1,"M,W,F",134,P,1,2012,main,Morning,3,1010,None,4,0,0,1,1,2012.1
1295,spring,2,"T,H",192,P,1,2012,main,Morning,2,1010,None,4,0,0,1,1,2012.1
1296,spring,20,T,10,A,1,2012,bountiful,Evening,1,1010,None,4,0,0,1,1,2012.1
1297,spring,70,W,10,G,1,2012,sandy,Evening,1,1010,None,4,0,0,1,1,2012.1
1298,spring,90,TBA,80,A,1,2012,online,,2,1010,None,4,0,0,1,1,2012.1
1299,spring,90,TBA,101,G,1,2012,online,,2,1015,None,2,0,0,1,1,2012.1
1300,spring,90,TBA,60,A,1,2012,online,,2,1020,None,3,0,0,0,1,2012.1
1301,spring,90,TBA,48,A,0,2012,online,,2,3020,None,3,0,0,0,1,2012.1
1302,spring,1,"T,H",97,P,0,2012,main,Morning,2,3041,None,3,0,0,0,1,2012.1
1303,spring,1,"T,H",26,A,0,2012,main,Afternoon,2,3042,None,3,0,0,0,1,2012.1
1304,spring,90,TBA,80,G,0,2011,online,,2,3112,None,4,2,0,1,1,2011.1
1305,spring,90,TBA,37,P,0,2012,online,,2,3061,None,3,0,0,0,1,2012.1
1306,spring,1,"M,W,F",45,A,0,2012,main,Morning,3,3111,None,3,0,0,1,1,2012.1
1307,spring,2,"T,H",20,P,0,2012,main,Morning,2,3111,None,3,0,0,1,1,2012.1
1308,spring,90,TBA,40,G,0,2012,online,,2,3111,None,3,0,0,1,1,2012.1
1309,spring,1,"T,H",69,G,0,2012,main,Morning,2,3112,None,4,2,0,1,1,2012.1
1310,spring,70,M,37,G,0,2012,sandy,Evening,1,3112,None,4,2,0,1,1,2012.1
1311,spring,90,TBA,73,G,0,2012,online,,2,3112,None,4,2,0,1,1,2012.1
1312,spring,2,TBA,1,P,0,2009,main,,2,4877,,NA,NA,NA,NA,1,2009.1
1313,spring,1,TBA,0,P,0,2009,main,,2,4999,,NA,NA,NA,NA,1,2009.1
1314,spring,1,"T,H",2,A,0,2009,main,Morning,2,5965,,NA,NA,NA,NA,1,2009.1
1315,spring,2,"T,H",0,A,0,2009,main,Morning,2,5965,,NA,NA,NA,NA,1,2009.1
1316,spring,90,TBA,9,A,0,2012,online,,2,5440,,NA,NA,NA,NA,1,2012.1
1317,spring,1,"M,W,F",219,P,1,2006,main,Morning,3,1010,None,4,0,0,1,1,2006.1
1318,spring,2,"M,W,F",137,A,1,2006,main,Morning,3,1010,None,4,0,0,1,1,2006.1
1319,spring,3,"T,H",64,A,1,2006,main,Morning,2,1010,None,4,0,0,1,1,2006.1
1320,spring,70,M,38,G,1,2006,sandy,Evening,1,1010,None,4,0,0,1,1,2006.1
1321,spring,1,"M,W,F",33,A,1,2006,main,Morning,3,1020,None,3,0,0,0,1,2006.1
1322,spring,2,"T,H",36,G,1,2006,main,Morning,2,1020,None,3,0,0,0,1,2006.1
1323,spring,1,"T,H",39,A,0,2006,main,Morning,2,3020,None,3,0,0,0,1,2006.1
1324,spring,70,W,38,A,0,2006,sandy,Evening,1,3020,None,3,0,0,0,1,2006.1
1325,spring,90,TBA,93,P,0,2012,online,,2,3561,Crim,3,0,0,0,1,2012.1
1326,spring,2,"T,H",48,G,0,2006,main,Morning,2,3030,None,3,0,0,0,1,2006.1
1327,spring,20,T,15,A,0,2006,bountiful,Evening,1,3030,None,3,0,0,0,1,2006.1
1328,spring,1,"T,H",75,A,0,2012,main,Morning,2,3569,Crim,3,0,0,0,1,2012.1
1329,spring,70,H,23,A,0,2012,sandy,Evening,1,3570,,NA,NA,NA,NA,1,2012.1
1330,spring,1,TBA,9,P,0,2012,main,,2,3593,Crim,3,0,0,0,1,2012.1
1331,spring,60,W,13,G,0,2012,murray,Evening,1,3638,Pop,3,0,1,0,1,2012.1
1332,spring,1,"M,W,F",30,G,0,2006,main,Morning,3,3112,None,4,2,0,1,1,2006.1
1333,spring,10,W,28,G,0,2012,main,Evening,1,3653,Pop,3,0,0,0,1,2012.1
1334,spring,90,TBA,89,P,0,2012,online,,2,3673,Pop,3,2,0,0,1,2012.1
1335,spring,90,TBA,61,G,0,2012,online,,2,3741,Global,3,1,0,0,1,2012.1
1336,spring,1,TBA,0,P,0,2012,main,,2,3950,,NA,NA,NA,NA,1,2012.1
1337,spring,6,TBA,0,P,0,2012,main,,2,3950,,NA,NA,NA,NA,1,2012.1
1338,spring,7,TBA,1,P,0,2012,main,,2,3950,,NA,NA,NA,NA,1,2012.1
1339,spring,1,TBA,0,P,0,2012,main,,2,3951,,NA,NA,NA,NA,1,2012.1
1340,spring,4,TBA,1,A,0,2012,main,,2,3951,,NA,NA,NA,NA,1,2012.1
1341,spring,1,TBA,0,P,0,2012,main,,2,3952,,NA,NA,NA,NA,1,2012.1
1342,spring,6,TBA,6,P,0,2012,main,,2,3952,,NA,NA,NA,NA,1,2012.1
1343,spring,1,"M,W,F",43,P,0,2009,main,Morning,3,3741,Global,3,1,0,0,1,2009.1
1344,spring,1,TBA,0,P,0,2009,main,,2,3950,,NA,NA,NA,NA,1,2009.1
1345,spring,1,TBA,0,P,0,2009,main,,2,3951,,NA,NA,NA,NA,1,2009.1
1346,spring,1,TBA,0,P,0,2009,main,,2,3952,,NA,NA,NA,NA,1,2009.1
1347,spring,2,TBA,6,P,0,2009,main,,2,3952,,NA,NA,NA,NA,1,2009.1
1348,spring,4,TBA,1,G,0,2009,main,,2,3952,,NA,NA,NA,NA,1,2009.1
1349,spring,1,"T,H",39,A,0,2009,main,Morning,2,3965,,NA,NA,NA,NA,1,2009.1
1350,spring,2,"T,H",13,A,0,2009,main,Morning,2,3965,,NA,NA,NA,NA,1,2009.1
1351,spring,1,TBA,0,P,0,2009,main,,2,4877,,NA,NA,NA,NA,1,2009.1
1352,spring,1,"M,W,F",104,P,1,2013,main,Morning,3,1010,None,4,0,0,1,1,2013.1
1353,spring,2,"T,H",165,P,1,2013,main,Morning,2,1010,None,4,0,0,1,1,2013.1
1354,spring,20,T,4,A,1,2013,bountiful,Evening,1,1010,None,4,0,0,1,1,2013.1
1355,spring,90,TBA,103,A,1,2013,online,,2,1010,None,4,0,0,1,1,2013.1
1356,spring,1,"M,W,F",26,G,0,2010,main,Morning,3,3365,DV,3,2,1,0,1,2010.1
1357,spring,90,TBA,63,A,0,2010,online,,2,3365,DV,3,2,1,0,1,2010.1
1358,spring,10,W,31,A,0,2010,main,Evening,1,3380,DV,3,1,1,0,1,2010.1
1359,spring,1,TBA,7,G,0,2010,main,,2,3393,DV,3,0,0,0,1,2010.1
1360,spring,10,H,34,G,0,2010,main,Evening,1,3436,Global,3,0,0,0,1,2010.1
1361,spring,1,"M,W,F",47,A,0,2010,main,Morning,3,3440,Global,3,0,0,0,1,2010.1
1362,spring,70,M,18,A,0,2010,sandy,Evening,1,3440,Global,3,0,0,0,1,2010.1
1363,spring,1,"M,W,F",11,G,0,2010,main,Morning,3,3446,Global,3,0,0,0,1,2010.1
1364,spring,1,"M,W,F",46,G,0,2010,main,Morning,3,3560,Crim,3,0,0,0,1,2010.1
1365,spring,1,"M,W,F",55,A,0,2006,main,Morning,3,3030,None,3,0,0,0,1,2006.1
1366,spring,1,"T,H",50,A,0,2010,main,Morning,2,3561,Crim,3,0,0,0,1,2010.1
1367,spring,90,TBA,86,P,0,2010,online,,2,3561,Crim,3,0,0,0,1,2010.1
1368,spring,1,"M,W,F",32,A,0,2006,main,Morning,3,3111,None,3,0,0,1,1,2006.1
1369,spring,2,"T,H",27,P,0,2006,main,Morning,2,3111,None,3,0,0,1,1,2006.1
1370,spring,10,T,45,A,0,2006,main,Evening,1,3111,None,3,0,0,1,1,2006.1
1371,spring,20,M,17,A,0,2006,bountiful,Evening,1,3111,None,3,0,0,1,1,2006.1
1372,spring,1,"M,W,F",23,A,0,2010,main,Morning,3,3569,Crim,3,0,0,0,1,2010.1
1373,spring,2,"T,H",36,P,0,2006,main,Morning,2,3112,None,4,2,0,1,1,2006.1
1374,spring,3,"T,H",28,P,0,2006,main,Morning,2,3112,None,4,2,0,1,1,2006.1
1375,spring,70,H,41,A,0,2006,sandy,Evening,1,3112,None,4,2,0,1,1,2006.1
1376,spring,1,"M,W,F",25,A,0,2006,main,Morning,3,3140,None,3,0,0,1,1,2006.1
1377,spring,2,"T,H",64,A,0,2006,main,Afternoon,2,3140,None,3,0,0,1,1,2006.1
1378,spring,10,M,49,P,0,2006,main,Evening,1,3140,None,3,0,0,1,1,2006.1
1379,spring,1,"M,W,F",37,A,0,2006,main,Morning,3,3334,DV,3,0,0,0,1,2006.1
1380,spring,1,"M,W,F",54,P,0,2006,main,Morning,3,3337,DV,3,2,1,0,1,2006.1
1381,spring,20,W,18,A,0,2006,bountiful,Evening,1,3337,DV,3,2,1,0,1,2006.1
1382,spring,70,T,43,A,0,2006,sandy,Evening,1,3365,DV,3,2,1,0,1,2006.1
1383,spring,1,"T,H",26,P,0,2006,main,Morning,2,3435,Global,3,0,0,0,1,2006.1
1384,spring,1,"M,W,F",41,A,0,2006,main,Morning,3,3438,,NA,NA,NA,NA,1,2006.1
1385,spring,70,M,37,A,0,2006,sandy,Evening,1,3438,,NA,NA,NA,NA,1,2006.1
1386,spring,1,"T,H",31,P,0,2006,main,Morning,2,3450,,NA,NA,NA,NA,1,2006.1
1387,spring,1,"T,H",53,P,0,2006,main,Morning,2,3471,,NA,NA,NA,NA,1,2006.1
1388,spring,10,M,35,A,0,2006,main,Evening,1,3471,,NA,NA,NA,NA,1,2006.1
1389,spring,1,"M,W,F",56,P,0,2011,main,Morning,3,3337,DV,3,2,1,0,1,2011.1
1390,spring,1,"M,W,F",18,G,0,2011,main,Morning,3,3365,DV,3,2,1,0,1,2011.1
1391,spring,90,TBA,68,A,0,2011,online,,2,3365,DV,3,2,1,0,1,2011.1
1392,spring,2,"T,H",27,P,0,2007,main,Morning,2,3111,None,3,0,0,1,1,2007.1
1393,spring,10,T,34,A,0,2007,main,Evening,1,3111,None,3,0,0,1,1,2007.1
1394,spring,1,"T,H",30,P,0,2007,main,Morning,2,3112,None,4,2,0,1,1,2007.1
1395,spring,2,"T,H",21,P,0,2007,main,Morning,2,3112,None,4,2,0,1,1,2007.1
