"42","GEOGR","5330","001","Lecture","30","Wasatch Hazards","F","0200 PM0500 PM","OSH 174","","RIDD M K","1008"
"43","GEOGR","5350","001","Lecture","30","Pub Lands  Env Policy","H","0630 PM0930 PM","OSH 174","AOCE","BECKER JR R E","1008"
"44","GEOGR","5370","001","Lecture","30","Systm DynamxEnv Policy","M","0530 PM0830 PM","M LI 1725","AOCE","EMMI P C","1008"
"45","GEOGR","5940","001","Independent Study","1050","Internship","TBA","TBA","TBA","","KONTULY T M","1008"
"46","GEOGR","5950","001","Independent Study","1050","Indiv Projects","TBA","TBA","TBA","","RIDD M K","1008"
"47","GEOGR","5951","001","Independent Study","1050","Directed Reading","TBA","TBA","TBA","","HAMPSON A","1008"
"48","GEOGR","5963","001","Special Topics","30","GPS Essentials/GIS","TH","0500 PM0700 PM","OSH 277","AOCE","GUAY A","1008"
"49","GEOGR","6000","001","Lecture","30","Adv Multivariate Stat","TH","1210 PM0130 PM","OSH 215","","FORSTER PHD R R","1008"
"50","GEOGR","6110","001","Lecture","30","Remote Sensing Analysis","T","0930 AM1020 AM","OSH 215","","FORSTER PHD R RGLUCH R R","1008"
"51","GEOGR","6150","001","Lecture","30","Advanced GIS Methods I","TH","0835 AM1000 AM","OSH 111","","MILLER H J","1008"
"52","GEOGR","6220","001","Lecture","30","Land Use Planning","MW","0910 AM1030 AM","OSH 174","","LEE C M","1008"
"53","GEOGR","6280","001","Lecture","30","Quaternary Stratigraphy","T","0630 PM0900 PM","OSH 215","","CURREY D R","1008"
"54","GEOGR","6370","001","Lecture","30","Systm DynamxEnv Policy","M","0530 PM0830 PM","M LI 1725","AOCE","EMMI P C","1008"
"55","GEOGR","6900","001","Special Projects","1050","Research Practicum","TBA","TBA","TBA","","KONTULY T M","1008"
"56","GEOGR","6900","002","Special Projects","1050","Research Practicum","TBA","TBA","TBA","","MOSER K A","1008"
"57","GEOGR","6920","001","Special Projects","10","Research Colloquium","TBA","TBA","TBA","","KONTULY T M","1008"
"58","GEOGR","6930","001","Special Projects","1050","Tchg Practicum Masters","TBA","TBA","TBA","","KONTULY T M","1008"
"59","GEOGR","6940","001","Independent Study","1050","Internship","TBA","TBA","TBA","","KONTULY T M","1008"
"60","GEOGR","6950","001","Independent Study","1050","Indiv Projects","TBA","TBA","TBA","","MILLER H J","1008"
"61","GEOGR","6951","001","Independent Study","1050","Directed Reading","TBA","TBA","TBA","","MILLER H J","1008"
"62","GEOGR","6960","001","Lecture","30","Transport/Hazards","M","0200 PM0500 PM","OSH 215","","COVA T J","1008"
"63","GEOGR","6960","002","Lecture","30","Wasatch Hazards","F","0200 PM0500 PM","OSH 103","","RIDD M K","1008"
"64","GEOGR","6961","001","Seminar","30","SemGeog Thought/Inquir","W","0200 PM0430 PM","OSH 215","","KONTULY T M","1008"
"65","GEOGR","6963","001","Lecture","30","GPS Essentials/GIS","TH","0500 PM0700 PM","OSH 277","AOCE","GUAY A","1008"
"66","GEOGR","6970","001","Thesis Research","10100","Thesis ResearchMstrs","TBA","TBA","TBA","","MILLER H J","1008"
"67","GEOGR","6974","001","Thesis Research","10100","Tech Reprt ResrchMstrs","TBA","TBA","TBA","","HEPNER G F","1008"
"68","GEOGR","6974","002","Thesis Research","10100","Tech Reprt ResrchMstrs","TBA","TBA","TBA","","CURREY D R","1008"
"69","GEOGR","6974","003","Thesis Research","10100","Tech Reprt ResrchMstrs","TBA","TBA","TBA","","FORSTER PHD R R","1008"
"70","GEOGR","6981","001","Independent Study","30","Faculty Consultation","TBA","TBA","TBA","","KONTULY T M","1008"
"71","GEOGR","7900","001","Independent Study","1050","Research Practicum","TBA","TBA","TBA","","KONTULY T M","1008"
"72","GEOGR","7920","001","Independent Study","10","Research Colloquium","TBA","TBA","TBA","","KONTULY T M","1008"
"73","GEOGR","7940","001","Independent Study","1050","Internship","TBA","TBA","TBA","","KONTULY T M","1008"
"74","GEOGR","7950","001","Independent Study","1050","Indiv Projects","TBA","TBA","TBA","","KONTULY T M","1008"
"75","GEOGR","7950","004","Independent Study","1050","Indiv Projects","TBA","TBA","TBA","","MOSER K A","1008"
"76","GEOGR","7951","001","Independent Study","1050","Directed Reading","TBA","TBA","TBA","","KONTULY T M","1008"
"77","GEOGR","7951","006","Independent Study","1050","Directed Reading","TBA","TBA","TBA","","MOSER K A","1008"
"78","GEOGR","7970","001","Thesis Research","10100","Thesis ResearchPhD","TBA","TBA","TBA","","KONTULY T M","1008"
"79","GEOGR","7970","008","Thesis Research","10100","Thesis ResearchPhD","TBA","TBA","TBA","","MILLER H J","1008"
"80","GEOGR","7981","001","Independent Study","30","Faculty Consultation","TBA","TBA","TBA","","KONTULY T M","1008"
"81","GEOGR","7990","001","Continuing Registration","00","Cont RegPhD","TBA","TBA","TBA","","KONTULY T M","1008"
"1","GEOGR","1000","001","Lecture","30","Mountain W Environments","TH","1045 AM1205 PM","OSH 175","SF","CURREY D RMOSER K A","1014"
"2","GEOGR","1000","002","Lecture","30","Mountain W Environments","TH","0400 PM0520 PM","OSH 113","AOCE SF","CURREY D RMOSER K A","1014"
