"SNum"	"Days"	"CurrentEnroll"	"Status"	"LowerDiv"	"Year"	"Semester"	"Location"	"Time2"	"Days2"	"CNum"	"Area"	"CredHours"	"NumAttributes"	"CrossList"	"Req"
1	"TBA"	12	"A"	0	2005	"fall"	"main"		2	3593	"Crim"	3	0	0	0
1	"TBA"	2	"P"	0	2005	"fall"	"main"		2	3877					
1	"TBA"	0	"P"	0	2005	"fall"	"main"		2	3950					
1	"TBA"	0	"P"	0	2005	"fall"	"main"		2	3951					
1	"TBA"	0	"P"	0	2005	"fall"	"main"		2	3952					
1	"T,H"	7	"P"	0	2005	"fall"	"main"	"Afternoon"	2	3965					
10	"W"	46	"A"	0	2005	"fall"	"main"	"Evening"	1	3965					
1	"W"	0	"P"	0	2005	"fall"	"main"	"Afternoon"	1	5050					
1	"H"	0	"P"	0	2005	"fall"	"main"	"Afternoon"	1	5720					
1	"T,H"	0	"P"	0	2005	"fall"	"main"	"Afternoon"	2	5965					
1	"M,W,F"	219	"P"	1	2006	"spring"	"main"	"Morning"	3	1010	"None"	4	0	0	1
2	"M,W,F"	137	"A"	1	2006	"spring"	"main"	"Morning"	3	1010	"None"	4	0	0	1
3	"T,H"	64	"A"	1	2006	"spring"	"main"	"Morning"	2	1010	"None"	4	0	0	1
70	"M"	38	"G"	1	2006	"spring"	"sandy"	"Evening"	1	1010	"None"	4	0	0	1
1	"M,W,F"	33	"A"	1	2006	"spring"	"main"	"Morning"	3	1020	"None"	3	0	0	0
2	"T,H"	36	"G"	1	2006	"spring"	"main"	"Morning"	2	1020	"None"	3	0	0	0
1	"T,H"	39	"A"	0	2006	"spring"	"main"	"Morning"	2	3020	"None"	3	0	0	0
70	"W"	38	"A"	0	2006	"spring"	"sandy"	"Evening"	1	3020	"None"	3	0	0	0
1	"M,W,F"	55	"A"	0	2006	"spring"	"main"	"Morning"	3	3030	"None"	3	0	0	0
2	"T,H"	48	"G"	0	2006	"spring"	"main"	"Morning"	2	3030	"None"	3	0	0	0
20	"T"	15	"A"	0	2006	"spring"	"bountiful"	"Evening"	1	3030	"None"	3	0	0	0
1	"M,W,F"	32	"A"	0	2006	"spring"	"main"	"Morning"	3	3111	"None"	3	0	0	1
2	"T,H"	27	"P"	0	2006	"spring"	"main"	"Morning"	2	3111	"None"	3	0	0	1
10	"T"	45	"A"	0	2006	"spring"	"main"	"Evening"	1	3111	"None"	3	0	0	1
20	"M"	17	"A"	0	2006	"spring"	"bountiful"	"Evening"	1	3111	"None"	3	0	0	1
1	"M,W,F"	30	"G"	0	2006	"spring"	"main"	"Morning"	3	3112	"None"	4	2	0	1
2	"T,H"	36	"P"	0	2006	"spring"	"main"	"Morning"	2	3112	"None"	4	2	0	1
3	"T,H"	28	"P"	0	2006	"spring"	"main"	"Morning"	2	3112	"None"	4	2	0	1
70	"H"	41	"A"	0	2006	"spring"	"sandy"	"Evening"	1	3112	"None"	4	2	0	1
1	"M,W,F"	25	"A"	0	2006	"spring"	"main"	"Morning"	3	3140	"None"	3	0	0	1
2	"T,H"	64	"A"	0	2006	"spring"	"main"	"Afternoon"	2	3140	"None"	3	0	0	1
10	"M"	49	"P"	0	2006	"spring"	"main"	"Evening"	1	3140	"None"	3	0	0	1
1	"M,W,F"	37	"A"	0	2006	"spring"	"main"	"Morning"	3	3334	"DV"	3	0	0	0
1	"M,W,F"	54	"P"	0	2006	"spring"	"main"	"Morning"	3	3337	"DV"	3	2	1	0
20	"W"	18	"A"	0	2006	"spring"	"bountiful"	"Evening"	1	3337	"DV"	3	2	1	0
70	"T"	43	"A"	0	2006	"spring"	"sandy"	"Evening"	1	3365	"DV"	3	2	1	0
1	"T,H"	26	"P"	0	2006	"spring"	"main"	"Morning"	2	3435	"Global"	3	0	0	0
1	"M,W,F"	41	"A"	0	2006	"spring"	"main"	"Morning"	3	3438					
70	"M"	37	"A"	0	2006	"spring"	"sandy"	"Evening"	1	3438					
1	"T,H"	31	"P"	0	2006	"spring"	"main"	"Morning"	2	3450					
1	"T,H"	53	"P"	0	2006	"spring"	"main"	"Morning"	2	3471					
10	"M"	35	"A"	0	2006	"spring"	"main"	"Evening"	1	3471					
1	"T,H"	38	"P"	0	2006	"spring"	"main"	"Afternoon"	2	3473					
2	"T,H"	54	"P"	0	2006	"spring"	"main"	"Morning"	2	3473					
1	"T,H"	60	"P"	0	2006	"spring"	"main"	"Morning"	2	3560	"Crim"	3	0	0	0
10	"H"	44	"A"	0	2006	"spring"	"main"	"Evening"	1	3560	"Crim"	3	0	0	0
1	"M,W,F"	65	"P"	0	2006	"spring"	"main"	"Morning"	3	3561	"Crim"	3	0	0	0
10	"T"	60	"A"	0	2006	"spring"	"main"	"Evening"	1	3561	"Crim"	3	0	0	0
1	"M,W,F"	47	"P"	0	2006	"spring"	"main"	"Morning"	3	3562	"Crim"	3	0	0	0
70	"H"	41	"A"	0	2006	"spring"	"sandy"	"Evening"	1	3562	"Crim"	3	0	0	0
10	"H"	48	"A"	0	2006	"spring"	"main"	"Evening"	1	3564	"Crim"	3	0	0	0
1	"TBA"	18	"A"	0	2006	"spring"	"main"		2	3593	"Crim"	3	0	0	0
1	"TBA"	0	"P"	0	2006	"spring"	"main"		2	3950					
1	"TBA"	1	"P"	0	2006	"spring"	"main"		2	3951					
2	"TBA"	1	"P"	0	2006	"spring"	"main"		2	3951					
1	"TBA"	0	"P"	0	2006	"spring"	"main"		2	3952					
2	"TBA"	4	"P"	0	2006	"spring"	"main"		2	3952					
10	"W"	48	"A"	0	2006	"spring"	"main"	"Evening"	1	3965					
1	"TBA"	0	"P"	0	2006	"spring"	"main"		2	4877					
2	"TBA"	2	"P"	0	2006	"spring"	"main"		2	4877					
1	"T,H"	0	"P"	0	2006	"spring"	"main"	"Afternoon"	2	5965					
1	"M,W,F"	178	"P"	1	2006	"fall"	"main"	"Morning"	3	1010	"None"	4	0	0	1
2	"M,W,F"	159	"A"	1	2006	"fall"	"main"	"Morning"	3	1010	"None"	4	0	0	1
3	"T,H"	66	"A"	1	2006	"fall"	"main"	"Morning"	2	1010	"None"	4	0	0	1
20	"H"	27	"A"	1	2006	"fall"	"bountiful"	"Evening"	1	1010	"None"	4	0	0	1
70	"T"	40	"G"	1	2006	"fall"	"sandy"	"Evening"	1	1010	"None"	4	0	0	1
1	"TBA"	20	"P"	1	2006	"fall"	"main"		2	1015	"None"	2	0	0	1
1	"M,W,F"	35	"P"	1	2006	"fall"	"main"	"Morning"	3	1020	"None"	3	0	0	0
2	"T,H"	38	"G"	1	2006	"fall"	"main"	"Afternoon"	2	1020	"None"	3	0	0	0
1	"M,W,F"	45	"A"	0	2006	"fall"	"main"	"Morning"	3	3020	"None"	3	0	0	0
10	"W"	31	"A"	0	2006	"fall"	"main"	"Evening"	1	3020	"None"	3	0	0	0
1	"T,H"	53	"G"	0	2006	"fall"	"main"	"Morning"	2	3030	"None"	3	0	0	0
70	"W"	26	"A"	0	2006	"fall"	"sandy"	"Evening"	1	3030	"None"	3	0	0	0
1	"M,W,F"	32	"A"	0	2006	"fall"	"main"	"Morning"	3	3111	"None"	3	0	0	1
2	"T,H"	48	"P"	0	2006	"fall"	"main"	"Morning"	2	3111	"None"	3	0	0	1
10	"T"	34	"A"	0	2006	"fall"	"main"	"Evening"	1	3111	"None"	3	0	0	1
1	"M,W,F"	13	"P"	0	2006	"fall"	"main"	"Morning"	3	3112	"None"	4	2	0	1
2	"T,H"	20	"P"	0	2006	"fall"	"main"	"Morning"	2	3112	"None"	4	2	0	1
3	"T,H"	22	"P"	0	2006	"fall"	"main"	"Morning"	2	3112	"None"	4	2	0	1
10	"H"	62	"A"	0	2006	"fall"	"main"	"Evening"	1	3112	"None"	4	2	0	1
1	"M,W,F"	47	"P"	0	2006	"fall"	"main"	"Morning"	3	3140	"None"	3	0	0	1
20	"T"	13	"A"	0	2006	"fall"	"bountiful"	"Evening"	1	3140	"None"	3	0	0	1
70	"H"	42	"A"	0	2006	"fall"	"sandy"	"Evening"	1	3140	"None"	3	0	0	1
1	"M,W,F"	40	"P"	0	2006	"fall"	"main"	"Morning"	3	3334	"DV"	3	0	0	0
1	"M,W,F"	51	"A"	0	2006	"fall"	"main"	"Morning"	3	3337	"DV"	3	2	1	0
2	"T,H"	61	"P"	0	2006	"fall"	"main"	"Morning"	2	3337	"DV"	3	2	1	0
1	"T,H"	53	"P"	0	2006	"fall"	"main"	"Morning"	2	3365	"DV"	3	2	1	0
20	"W"	28	"A"	0	2006	"fall"	"bountiful"	"Evening"	1	3365	"DV"	3	2	1	0
70	"T"	43	"A"	0	2006	"fall"	"sandy"	"Evening"	1	3380	"DV"	3	1	1	0
1	"T,H"	20	"P"	0	2006	"fall"	"main"	"Morning"	2	3385					
1	"TBA"	0	"P"	0	2006	"fall"	"main"		2	3393	"DV"	3	0	0	0
1	"T,H"	16	"P"	0	2006	"fall"	"main"	"Morning"	2	3433	"Global"	3	0	0	0
1	"M,W,F"	25	"P"	0	2006	"fall"	"main"	"Morning"	3	3435	"Global"	3	0	0	0
1	"M,W,F"	48	"G"	0	2006	"fall"	"main"	"Morning"	3	3436	"Global"	3	0	0	0
10	"T"	60	"A"	0	2006	"fall"	"main"	"Evening"	1	3560	"Crim"	3	0	0	0
1	"T,H"	72	"P"	0	2006	"fall"	"main"	"Morning"	2	3561	"Crim"	3	0	0	0
70	"H"	43	"A"	0	2006	"fall"	"sandy"	"Evening"	1	3561	"Crim"	3	0	0	0
1	"T,H"	63	"P"	0	2006	"fall"	"main"	"Afternoon"	2	3562	"Crim"	3	0	0	0
70	"W"	47	"A"	0	2006	"fall"	"sandy"	"Evening"	1	3563	"Crim"	3	0	0	0
1	"TBA"	10	"A"	0	2006	"fall"	"main"		2	3593	"Crim"	3	0	0	0
1	"M,W,F"	31	"A"	0	2006	"fall"	"main"	"Morning"	3	3638	"Pop"	3	0	1	0
20	"M"	31	"A"	0	2006	"fall"	"bountiful"	"Evening"	1	3638	"Pop"	3	0	1	0
1	"T,H"	37	"P"	0	2006	"fall"	"main"	"Morning"	2	3650	"Pop"	3	3	0	0
1	"M,W,F"	32	"P"	0	2006	"fall"	"main"	"Morning"	3	3673	"Pop"	3	2	0	0
10	"M"	36	"A"	0	2006	"fall"	"main"	"Evening"	1	3673	"Pop"	3	2	0	0
1	"TBA"	1	"P"	0	2006	"fall"	"main"		2	3877					
1	"TBA"	0	"P"	0	2006	"fall"	"main"		2	3950					
1	"TBA"	0	"P"	0	2006	"fall"	"main"		2	3951					
1	"TBA"	0	"P"	0	2006	"fall"	"main"		2	3952					
10	"W"	40	"A"	0	2006	"fall"	"main"	"Evening"	1	3965					
1	"TBA"	1	"P"	0	2006	"fall"	"main"		2	4999					
1	"T,H"	0	"P"	0	2006	"fall"	"main"	"Afternoon"	2	5120					
1	"W"	3	"P"	0	2006	"fall"	"main"	"Afternoon"	1	5720					
1	"M,W,F"	146	"A"	1	2007	"spring"	"main"	"Morning"	3	1010	"None"	4	0	0	1
2	"M,W,F"	132	"A"	1	2007	"spring"	"main"	"Morning"	3	1010	"None"	4	0	0	1
3	"T,H"	96	"A"	1	2007	"spring"	"main"	"Morning"	2	1010	"None"	4	0	0	1
70	"H"	40	"G"	1	2007	"spring"	"sandy"	"Evening"	1	1010	"None"	4	0	0	1
90	"TBA"	19	"P"	1	2007	"spring"	"online"		2	1015	"None"	2	0	0	1
1	"M,W,F"	53	"G"	1	2007	"spring"	"main"	"Morning"	3	1020	"None"	3	0	0	0
1	"M,W,F"	47	"A"	0	2007	"spring"	"main"	"Morning"	3	3020	"None"	3	0	0	0
70	"W"	34	"A"	0	2007	"spring"	"sandy"	"Evening"	1	3020	"None"	3	0	0	0
1	"M,W,F"	38	"A"	0	2007	"spring"	"main"	"Morning"	3	3030	"None"	3	0	0	0
2	"T,H"	28	"G"	0	2007	"spring"	"main"	"Afternoon"	2	3030	"None"	3	0	0	0
20	"M"	9	"A"	0	2007	"spring"	"bountiful"	"Evening"	1	3030	"None"	3	0	0	0
1	"M,W,F"	15	"A"	0	2007	"spring"	"main"	"Morning"	3	3111	"None"	3	0	0	1
2	"T,H"	27	"P"	0	2007	"spring"	"main"	"Morning"	2	3111	"None"	3	0	0	1
10	"T"	34	"A"	0	2007	"spring"	"main"	"Evening"	1	3111	"None"	3	0	0	1
1	"T,H"	30	"P"	0	2007	"spring"	"main"	"Morning"	2	3112	"None"	4	2	0	1
2	"T,H"	21	"P"	0	2007	"spring"	"main"	"Morning"	2	3112	"None"	4	2	0	1
3	"M,W,F"	27	"P"	0	2007	"spring"	"main"	"Morning"	3	3112	"None"	4	2	0	1
20	"H"	13	"A"	0	2007	"spring"	"bountiful"	"Evening"	1	3112	"None"	4	2	0	1
70	"T"	37	"A"	0	2007	"spring"	"sandy"	"Evening"	1	3112	"None"	4	2	0	1
1	"M,W,F"	35	"P"	0	2007	"spring"	"main"	"Morning"	3	3140	"None"	3	0	0	1
2	"T,H"	62	"A"	0	2007	"spring"	"main"	"Morning"	2	3140	"None"	3	0	0	1
1	"M,W,F"	16	"P"	0	2007	"spring"	"main"	"Morning"	3	3334	"DV"	3	0	0	0
1	"T,H"	60	"P"	0	2007	"spring"	"main"	"Morning"	2	3337	"DV"	3	2	1	0
2	"M,W,F"	60	"A"	0	2007	"spring"	"main"	"Morning"	3	3337	"DV"	3	2	1	0
70	"W"	36	"A"	0	2007	"spring"	"sandy"	"Evening"	1	3337	"DV"	3	2	1	0
1	"T,H"	48	"P"	0	2007	"spring"	"main"	"Morning"	2	3365	"DV"	3	2	1	0
20	"W"	27	"A"	0	2007	"spring"	"bountiful"	"Evening"	1	3380	"DV"	3	1	1	0
1	"TBA"	6	"P"	0	2007	"spring"	"main"		2	3393	"DV"	3	0	0	0
1	"T,H"	7	"P"	0	2007	"spring"	"main"	"Afternoon"	2	3433	"Global"	3	0	0	0
1	"M,W,F"	29	"G"	0	2007	"spring"	"main"	"Morning"	3	3436	"Global"	3	0	0	0
20	"T"	17	"A"	0	2007	"spring"	"bountiful"	"Evening"	1	3560	"Crim"	3	0	0	0
1	"T,H"	63	"P"	0	2007	"spring"	"main"	"Morning"	2	3561	"Crim"	3	0	0	0
10	"H"	54	"A"	0	2007	"spring"	"main"	"Evening"	1	3561	"Crim"	3	0	0	0
20	"T"	9	"A"	0	2007	"spring"	"bountiful"	"Evening"	1	3561	"Crim"	3	0	0	0
1	"T,H"	70	"P"	0	2007	"spring"	"main"	"Morning"	2	3562	"Crim"	3	0	0	0
1	"T,H"	78	"P"	0	2007	"spring"	"main"	"Afternoon"	2	3563	"Crim"	3	0	0	0
70	"M"	35	"A"	0	2007	"spring"	"sandy"	"Evening"	1	3564	"Crim"	3	0	0	0
1	"TBA"	15	"A"	0	2007	"spring"	"main"		2	3593	"Crim"	3	0	0	0
1	"M,W,F"	36	"A"	0	2007	"spring"	"main"	"Morning"	3	3638	"Pop"	3	0	1	0
10	"M"	41	"A"	0	2007	"spring"	"main"	"Evening"	1	3638	"Pop"	3	0	1	0
1	"M,W,F"	28	"P"	0	2007	"spring"	"main"	"Morning"	3	3650	"Pop"	3	3	0	0
1	"M,W,F"	15	"P"	0	2007	"spring"	"main"	"Morning"	3	3671	"Pop"	3	0	1	0
70	"M"	23	"A"	0	2007	"spring"	"sandy"	"Evening"	1	3671	"Pop"	3	0	1	0
1	"M,W,F"	42	"P"	0	2007	"spring"	"main"	"Morning"	3	3673	"Pop"	3	2	0	0
1	"TBA"	0	"P"	0	2007	"spring"	"main"		2	3950					
1	"TBA"	0	"P"	0	2007	"spring"	"main"		2	3951					
1	"TBA"	0	"P"	0	2007	"spring"	"main"		2	3952					
10	"W"	49	"A"	0	2007	"spring"	"main"	"Evening"	1	3965					
1	"TBA"	0	"P"	0	2007	"spring"	"main"		2	4877					
1	"TBA"	1	"P"	0	2007	"spring"	"main"		2	4999					
1	"T,H"	0	"A"	0	2007	"spring"	"main"	"Afternoon"	2	5965					
1	"M,W,F"	159	"A"	1	2007	"fall"	"main"	"Morning"	3	1010	"None"	4	0	0	1
2	"M,W,F"	117	"A"	1	2007	"fall"	"main"	"Morning"	3	1010	"None"	4	0	0	1
3	"T,H"	88	"A"	1	2007	"fall"	"main"	"Morning"	2	1010	"None"	4	0	0	1
4	"T,H"	100	"G"	1	2007	"fall"	"main"	"Morning"	2	1010	"None"	4	0	0	1
20	"H"	19	"A"	1	2007	"fall"	"bountiful"	"Evening"	1	1010	"None"	4	0	0	1
70	"W"	33	"A"	1	2007	"fall"	"sandy"	"Evening"	1	1010	"None"	4	0	0	1
90	"TBA"	43	"P"	1	2007	"fall"	"online"		2	1015	"None"	2	0	0	1
1	"M,W,F"	59	"G"	1	2007	"fall"	"main"	"Morning"	3	1020	"None"	3	0	0	0
2	"T,H"	52	"P"	1	2007	"fall"	"main"	"Afternoon"	2	1020	"None"	3	0	0	0
1	"M,W,F"	59	"A"	0	2007	"fall"	"main"	"Morning"	3	3020	"None"	3	0	0	0
20	"W"	7	"A"	0	2007	"fall"	"bountiful"	"Evening"	1	3020	"None"	3	0	0	0
1	"M,W,F"	18	"G"	0	2007	"fall"	"main"	"Afternoon"	3	3030	"None"	3	0	0	0
70	"H"	35	"A"	0	2007	"fall"	"sandy"	"Evening"	1	3030	"None"	3	0	0	0
1	"M,W,F"	24	"A"	0	2007	"fall"	"main"	"Afternoon"	3	3040					
1	"M,W,F"	16	"A"	0	2007	"fall"	"main"	"Morning"	3	3111	"None"	3	0	0	1
2	"T,H"	53	"P"	0	2007	"fall"	"main"	"Morning"	2	3111	"None"	3	0	0	1
70	"T"	27	"A"	0	2007	"fall"	"sandy"	"Evening"	1	3111	"None"	3	0	0	1
1	"M,W,F"	29	"G"	0	2007	"fall"	"main"	"Morning"	3	3112	"None"	4	2	0	1
2	"M,W,F"	14	"P"	0	2007	"fall"	"main"	"Morning"	3	3112	"None"	4	2	0	1
3	"T,H"	35	"P"	0	2007	"fall"	"main"	"Morning"	2	3112	"None"	4	2	0	1
10	"H"	48	"A"	0	2007	"fall"	"main"	"Evening"	1	3112	"None"	4	2	0	1
2	"T,H"	43	"P"	0	2007	"fall"	"main"	"Morning"	2	3140	"None"	3	0	0	1
10	"T"	67	"A"	0	2007	"fall"	"main"	"Evening"	1	3140	"None"	3	0	0	1
1	"T,H"	29	"P"	0	2007	"fall"	"main"	"Morning"	2	3334	"DV"	3	0	0	0
1	"M,W,F"	44	"A"	0	2007	"fall"	"main"	"Morning"	3	3337	"DV"	3	2	1	0
1	"M,W,F"	48	"P"	0	2007	"fall"	"main"	"Morning"	3	3365	"DV"	3	2	1	0
1	"M,W,F"	39	"A"	0	2007	"fall"	"main"	"Morning"	3	3380	"DV"	3	1	1	0
1	"T,H"	13	"P"	0	2007	"fall"	"main"	"Morning"	2	3385					
1	"TBA"	5	"P"	0	2007	"fall"	"main"		2	3393	"DV"	3	0	0	0
1	"T,H"	82	"P"	0	2007	"fall"	"main"	"Morning"	2	3560	"Crim"	3	0	0	0
20	"T"	11	"A"	0	2007	"fall"	"bountiful"	"Evening"	1	3560	"Crim"	3	0	0	0
1	"M,W,F"	57	"P"	0	2007	"fall"	"main"	"Morning"	3	3561	"Crim"	3	0	0	0
2	"T,H"	51	"G"	0	2007	"fall"	"main"	"Afternoon"	2	3561	"Crim"	3	0	0	0
70	"H"	29	"A"	0	2007	"fall"	"sandy"	"Evening"	1	3561	"Crim"	3	0	0	0
70	"T"	14	"A"	0	2007	"fall"	"sandy"	"Evening"	1	3562	"Crim"	3	0	0	0
10	"M"	40	"A"	0	2007	"fall"	"main"	"Evening"	1	3563	"Crim"	3	0	0	0
1	"M,W,F"	53	"P"	0	2007	"fall"	"main"	"Afternoon"	3	3565	"Crim"	3	0	1	0
10	"W"	26	"A"	0	2007	"fall"	"main"	"Evening"	1	3567	"Crim"	3	0	0	0
1	"TBA"	18	"A"	0	2007	"fall"	"main"		2	3593	"Crim"	3	0	0	0
1	"T,H"	35	"A"	0	2007	"fall"	"main"	"Morning"	2	3638	"Pop"	3	0	1	0
70	"W"	22	"A"	0	2007	"fall"	"sandy"	"Evening"	1	3638	"Pop"	3	0	1	0
1	"T,H"	54	"P"	0	2007	"fall"	"main"	"Afternoon"	2	3650	"Pop"	3	3	0	0
1	"T,H"	25	"P"	0	2007	"fall"	"main"	"Morning"	2	3671	"Pop"	3	0	1	0
10	"T"	41	"A"	0	2007	"fall"	"main"	"Evening"	1	3673	"Pop"	3	2	0	0
1	"T,H"	14	"P"	0	2007	"fall"	"main"	"Morning"	2	3741	"Global"	3	1	0	0
1	"T,H"	8	"P"	0	2007	"fall"	"main"	"Morning"	2	3769	"DV"	3	1	0	0
1	"TBA"	0	"P"	0	2007	"fall"	"main"		2	3877					
1	"TBA"	0	"P"	0	2007	"fall"	"main"		2	3950					
1	"TBA"	0	"P"	0	2007	"fall"	"main"		2	3951					
1	"TBA"	0	"P"	0	2007	"fall"	"main"		2	3952					
1	"S"	9	"P"	0	2007	"fall"	"main"	"Morning"	1	3965					
1	"TBA"	0	"P"	0	2007	"fall"	"main"		2	4999					
1	"M,W"	0	"P"	0	2007	"fall"	"main"	"Afternoon"	2	5120					
1	"M,W,F"	125	"A"	1	2008	"spring"	"main"	"Morning"	3	1010	"None"	4	0	0	1
2	"T,H"	93	"A"	1	2008	"spring"	"main"	"Morning"	2	1010	"None"	4	0	0	1
3	"T,H"	109	"G"	1	2008	"spring"	"main"	"Morning"	2	1010	"None"	4	0	0	1
70	"H"	35	"A"	1	2008	"spring"	"sandy"	"Evening"	1	1010	"None"	4	0	0	1
90	"TBA"	38	"G"	1	2008	"spring"	"online"		2	1015	"None"	2	0	0	1
1	"M,W,F"	27	"G"	1	2008	"spring"	"main"	"Morning"	3	1020	"None"	3	0	0	0
2	"T,H"	65	"P"	1	2008	"spring"	"main"	"Morning"	2	1020	"None"	3	0	0	0
1	"M,W,F"	32	"G"	0	2008	"spring"	"main"	"Morning"	3	3020	"None"	3	0	0	0
70	"W"	19	"A"	0	2008	"spring"	"sandy"	"Evening"	1	3020	"None"	3	0	0	0
1	"M,W,F"	32	"A"	0	2008	"spring"	"main"	"Morning"	3	3030	"None"	3	0	0	0
10	"T"	22	"G"	0	2008	"spring"	"main"	"Evening"	1	3030	"None"	3	0	0	0
10	"M"	41	"A"	0	2008	"spring"	"main"	"Evening"	1	3040					
1	"M,W,F"	47	"P"	0	2008	"spring"	"main"	"Morning"	3	3111	"None"	3	0	0	1
2	"T,H"	38	"P"	0	2008	"spring"	"main"	"Afternoon"	2	3111	"None"	3	0	0	1
20	"M"	20	"A"	0	2008	"spring"	"bountiful"	"Evening"	1	3111	"None"	3	0	0	1
1	"M,W,F"	14	"P"	0	2008	"spring"	"main"	"Morning"	3	3112	"None"	4	2	0	1
2	"M,W,F"	7	"P"	0	2008	"spring"	"main"	"Morning"	3	3112	"None"	4	2	0	1
3	"T,H"	35	"P"	0	2008	"spring"	"main"	"Morning"	2	3112	"None"	4	2	0	1
10	"H"	35	"G"	0	2008	"spring"	"main"	"Evening"	1	3112	"None"	4	2	0	1
1	"T,H"	26	"P"	0	2008	"spring"	"main"	"Afternoon"	2	3140	"None"	3	0	0	1
20	"W"	12	"A"	0	2008	"spring"	"bountiful"	"Evening"	1	3140	"None"	3	0	0	1
70	"T"	36	"A"	0	2008	"spring"	"sandy"	"Evening"	1	3140	"None"	3	0	0	1
1	"M,W,F"	7	"A"	0	2008	"spring"	"main"	"Morning"	3	3334	"DV"	3	0	0	0
1	"M,W,F"	56	"G"	0	2008	"spring"	"main"	"Morning"	3	3337	"DV"	3	2	1	0
2	"T,H"	61	"P"	0	2008	"spring"	"main"	"Morning"	2	3337	"DV"	3	2	1	0
70	"M"	38	"A"	0	2008	"spring"	"sandy"	"Evening"	1	3337	"DV"	3	2	1	0
1	"T,H"	66	"P"	0	2008	"spring"	"main"	"Morning"	2	3365	"DV"	3	2	1	0
1	"M,W,F"	31	"A"	0	2008	"spring"	"main"	"Morning"	3	3380	"DV"	3	1	1	0
1	"TBA"	0	"P"	0	2008	"spring"	"main"		2	3393	"DV"	3	0	0	0
1	"T,H"	15	"P"	0	2008	"spring"	"main"	"Afternoon"	2	3435	"Global"	3	0	0	0
1	"M,W,F"	31	"G"	0	2008	"spring"	"main"	"Morning"	3	3436	"Global"	3	0	0	0
1	"T,H"	37	"A"	0	2008	"spring"	"main"	"Afternoon"	2	3560	"Crim"	3	0	0	0
10	"H"	56	"A"	0	2008	"spring"	"main"	"Evening"	1	3560	"Crim"	3	0	0	0
1	"M,W,F"	51	"P"	0	2008	"spring"	"main"	"Morning"	3	3561	"Crim"	3	0	0	0
2	"T,H"	39	"G"	0	2008	"spring"	"main"	"Morning"	2	3561	"Crim"	3	0	0	0
20	"T"	9	"A"	0	2008	"spring"	"bountiful"	"Evening"	1	3561	"Crim"	3	0	0	0
1	"M,W,F"	47	"P"	0	2008	"spring"	"main"	"Morning"	3	3562	"Crim"	3	0	0	0
70	"M"	18	"A"	0	2008	"spring"	"sandy"	"Evening"	1	3564	"Crim"	3	0	0	0
10	"W"	33	"A"	0	2008	"spring"	"main"	"Evening"	1	3567	"Crim"	3	0	0	0
1	"TBA"	12	"A"	0	2008	"spring"	"main"		2	3593	"Crim"	3	0	0	0
20	"H"	15	"A"	0	2008	"spring"	"bountiful"	"Evening"	1	3638	"Pop"	3	0	1	0
70	"W"	22	"A"	0	2008	"spring"	"sandy"	"Evening"	1	3638	"Pop"	3	0	1	0
1	"M,W,F"	35	"P"	0	2008	"spring"	"main"	"Morning"	3	3650	"Pop"	3	3	0	0
1	"T,H"	20	"P"	0	2008	"spring"	"main"	"Morning"	2	3671	"Pop"	3	0	1	0
70	"M"	11	"A"	0	2008	"spring"	"sandy"	"Evening"	1	3671	"Pop"	3	0	1	0
1	"T,H"	60	"P"	0	2008	"spring"	"main"	"Morning"	2	3673	"Pop"	3	2	0	0
1	"T,H"	49	"P"	0	2008	"spring"	"main"	"Morning"	2	3741	"Global"	3	1	0	0
1	"TBA"	0	"P"	0	2008	"spring"	"main"		2	3950					
1	"TBA"	0	"P"	0	2008	"spring"	"main"		2	3951					
1	"TBA"	0	"P"	0	2008	"spring"	"main"		2	3952					
3	"TBA"	2	"A"	0	2008	"spring"	"main"		2	3952					
1	"TBA"	0	"P"	0	2008	"spring"	"main"		2	4877					
1	"TBA"	0	"P"	0	2008	"spring"	"main"		2	4999					
1	"M,W,F"	136	"A"	1	2008	"fall"	"main"	"Morning"	3	1010	"None"	4	0	0	1
2	"M,W,F"	95	"A"	1	2008	"fall"	"main"	"Morning"	3	1010	"None"	4	0	0	1
3	"T,H"	66	"A"	1	2008	"fall"	"main"	"Morning"	2	1010	"None"	4	0	0	1
4	"T,H"	202	"A"	1	2008	"fall"	"main"	"Morning"	2	1010	"None"	4	0	0	1
10	"M"	63	"G"	1	2008	"fall"	"main"	"Evening"	1	1010	"None"	4	0	0	1
70	"M"	27	"A"	1	2008	"fall"	"sandy"	"Evening"	1	1010	"None"	4	0	0	1
90	"TBA"	72	"G"	1	2008	"fall"	"online"		2	1015	"None"	2	0	0	1
1	"T,H"	58	"G"	1	2008	"fall"	"main"	"Morning"	2	1020	"None"	3	0	0	0
1	"M,W,F"	20	"G"	0	2008	"fall"	"main"	"Morning"	3	3020	"None"	3	0	0	0
1	"T,H"	18	"G"	0	2008	"fall"	"main"	"Afternoon"	2	3030	"None"	3	0	0	0
1	"M,W,F"	49	"A"	0	2008	"fall"	"main"	"Morning"	3	3040					
1	"M,W,F"	16	"A"	0	2008	"fall"	"main"	"Morning"	3	3111	"None"	3	0	0	1
2	"T,H"	57	"A"	0	2008	"fall"	"main"	"Morning"	2	3111	"None"	3	0	0	1
20	"W"	10	"A"	0	2008	"fall"	"bountiful"	"Evening"	1	3111	"None"	3	0	0	1
